Category_Name,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount
T5_ARMOR_PLATE_SET1@4,Expert's Soldier Armor (T5),14074,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,16,,,,,,
T5_ARTEFACT_2H_COMBATSTAFF_MORGANA,Expert's Reinforced Morgana Pole (T5),,https://render.albiononline.com/v1/item/T5_RUNE,Expert's Rune,50,,,,,,
T5_ARTEFACT_ARMOR_PLATE_UNDEAD,Expert's Ancient Chain Rings (T5),,https://render.albiononline.com/v1/item/T5_RUNE,Expert's Rune,50,,,,,,
T5_ARTEFACT_HEAD_PLATE_UNDEAD,Expert's Ancient Padding (T5),,https://render.albiononline.com/v1/item/T5_RUNE,Expert's Rune,50,,,,,,
T5_ARTEFACT_OFF_ORB_MORGANA,Expert's Alluring Crystal (T5),,https://render.albiononline.com/v1/item/T5_RUNE,Expert's Rune,50,,,,,,
T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings (T5),,https://render.albiononline.com/v1/item/T5_RUNE,Expert's Rune,50,,,,,,
T5_CABBAGE,Cabbage (T5),,,,,,,,,,
T5_CAPEITEM_FW_LYMHURST,Expert's Lymhurst Cape (T5),0,https://render.albiononline.com/v1/item/T5_CAPE,Expert's Cape,1,https://render.albiononline.com/v1/item/T5_CAPEITEM_FW_LYMHURST_BP,Expert's Lymhurst Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,1
T5_EGG,Goose Eggs (T5),,,,,,,,,,
T5_FARM_GREYWOLF_FW_CAERLEON_GROWN,Tame Greywolf (T5),,https://render.albiononline.com/v1/item/T5_MOUNT_GREYWOLF_FW_CAERLEON,,,,,,,,
T5_HEAD_CLOTH_SET1@4,Expert's Scholar Cowl (T5),7037,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,8,,,,,,
T5_HEAD_LEATHER_MORGANA@2,Expert's Stalker Hood (T5),2298,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_HEAD_LEATHER_MORGANA,Expert's Imbued Visor,1,,,
T5_HEAD_LEATHER_MORGANA@4,Expert's Stalker Hood (T5),7037,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_HEAD_LEATHER_MORGANA,Expert's Imbued Visor,1,,,
T5_HEAD_LEATHER_SET1,Expert's Mercenary Hood (T5),750,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,8,,,,,,
T5_HEAD_LEATHER_SET1@1,Expert's Mercenary Hood (T5),1313,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,8,,,,,,
T5_HEAD_LEATHER_SET1@2,Expert's Mercenary Hood (T5),2298,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,8,,,,,,
T5_HEAD_LEATHER_SET1@3,Expert's Mercenary Hood (T5),4021,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,8,,,,,,
T5_HEAD_LEATHER_SET1@4,Expert's Mercenary Hood (T5),7037,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,8,,,,,,
T5_HEAD_LEATHER_SET2@3,Expert's Hunter Hood (T5),4021,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,8,,,,,,
T5_HELLGATE_2V2_NON_LETHAL_1_MAP,Expert's Hellgate Ritual (2v2 - Nonlethal) (T5),,https://render.albiononline.com/v1/item/T5_SOUL,Expert's Soul,2,,,,,,
T5_LEATHER_LEVEL2,Rare Cured Leather (T5),287,https://render.albiononline.com/v1/item/T5_HIDE_LEVEL2,Rare Heavy Hide,3,https://render.albiononline.com/v1/item/T4_LEATHER_LEVEL2,Rare Worked Leather,1,,,
T5_LEATHER_LEVEL2,Uncommon Cured Leather (T5),164,https://render.albiononline.com/v1/item/T5_HIDE_LEVEL1,Uncommon Heavy Hide,3,https://render.albiononline.com/v1/item/T4_LEATHER_LEVEL1,Uncommon Worked Leather,1,,,
T5_LEATHER_LEVEL3,Exceptional Cured Leather (T5),503,https://render.albiononline.com/v1/item/T5_HIDE_LEVEL3,Exceptional Heavy Hide,3,https://render.albiononline.com/v1/item/T4_LEATHER_LEVEL3,Exceptional Worked Leather,1,,,
T5_LEATHER_LEVEL4,Pristine Cured Leather (T5),880,https://render.albiononline.com/v1/item/T5_HIDE_LEVEL4,Pristine Heavy Hide,3,https://render.albiononline.com/v1/item/T4_LEATHER_LEVEL4,Pristine Worked Leather,1,,,
T5_MAIN_FROSTSTAFF@4,Expert's Frost Staff (T5),21111,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,16,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,,,
T5_MAIN_HOLYSTAFF@2,Expert's Holy Staff (T5),6893,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,16,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,8,,,
T5_MAIN_ROCKMACE_KEEPER@4,Expert's Bedrock Mace (T5),21111,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,16,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_ROCKMACE_KEEPER,Expert's Runed Rock,1
T5_MAIN_SPEAR@4,Expert's Spear (T5),21111,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,16,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,,,
T5_MAIN_SPEAR_KEEPER,Expert's Heron Spear (T5),2251,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,16,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1
T5_MAIN_SPEAR_KEEPER@1,Expert's Heron Spear (T5),3939,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,16,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1
T5_MEAL_SOUP,Cabbage Soup (T5),504,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,90,,,
T5_MEAT,Raw Goose (T5),20,https://render.albiononline.com/v1/item/T5_FARM_GOOSE_GROWN,Goose,1,,,,,,
T5_MOUNT_ARMORED_HORSE,Expert's Armored Horse (T5),2814,https://render.albiononline.com/v1/item/T5_FARM_HORSE_GROWN,Expert's Horse,1,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,10,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20
T5_MOUNT_COUGAR_KEEPER,Swiftclaw (T5),3283,,Tame Swiftclaw,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,
T5_OFF_SHIELD@2,Expert's Shield (T5),2298,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,4,,,
T5_OFF_SHIELD_AVALON@1,Expert's Astral Aegis (T5),1313,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_SHIELD_AVALON,Expert's Crushed Avalonian Heirloom,1
T5_OFF_TOWERSHIELD_UNDEAD,Expert's Sarcophagus (T5),750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Expert's Ancient Shield Core,1
T5_OFF_TOWERSHIELD_UNDEAD@1,Expert's Sarcophagus (T5),1313,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Expert's Ancient Shield Core,1
T5_OFF_TOWERSHIELD_UNDEAD@2,Expert's Sarcophagus (T5),2298,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Expert's Ancient Shield Core,1
T5_OFF_TOWERSHIELD_UNDEAD@3,Expert's Sarcophagus (T5),4021,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Expert's Ancient Shield Core,1
T5_OFF_TOWERSHIELD_UNDEAD@4,Expert's Sarcophagus (T5),7037,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,4,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Expert's Ancient Shield Core,1
T5_ORE_LEVEL1,Uncommon Titanium Ore (T5),,https://render.albiononline.com/v1/item/T4_ORE_LEVEL1,Uncommon Iron Ore,1,,,,,,
T5_RELIC,Expert's Relic (T5),,https://render.albiononline.com/v1/item/T4_RELIC,Adept's Relic,5,,,,,,
T5_RUNE,Expert's Rune (T5),,https://render.albiononline.com/v1/item/T4_RUNE,Adept's Rune,5,,,,,,
T5_SHARD_AVALONIAN,Expert's Avalonian Shard (T5),,https://render.albiononline.com/v1/item/T4_SHARD_AVALONIAN,Adept's Avalonian Shard,5,,,,,,
T5_SHOES_CLOTH_SET1,Expert's Scholar Sandals (T5),750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET1@1,Expert's Scholar Sandals (T5),1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET1@2,Expert's Scholar Sandals (T5),2298,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET1@3,Expert's Scholar Sandals (T5),4021,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET1@4,Expert's Scholar Sandals (T5),7037,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET2,Expert's Cleric Sandals (T5),750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET2@1,Expert's Cleric Sandals (T5),1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET2@2,Expert's Cleric Sandals (T5),2298,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,8,,,,,,
T5_SHOES_CLOTH_SET3,Expert's Mage Sandals (T5),750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,8,,,,,,
T5_SHOES_PLATE_SET1,Expert's Soldier Boots (T5),750,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,,,,,,
T5_SHOES_PLATE_SET1@1,Expert's Soldier Boots (T5),1313,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8,,,,,,
T5_SHOES_PLATE_SET1@2,Expert's Soldier Boots (T5),2298,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8,,,,,,
T5_SHOES_PLATE_SET1@3,Expert's Soldier Boots (T5),4021,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,8,,,,,,
T5_SHOES_PLATE_SET1@4,Expert's Soldier Boots (T5),7037,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,,,,,,
T5_SHOES_PLATE_UNDEAD,Expert's Graveguard Boots (T5),750,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings,1,,,
T6_2H_ARCANESTAFF,Master's Great Arcane Staff (T6),9191,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,,,
T6_2H_AXE@2,Master's Greataxe (T6),16085,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,12,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,20,,,
T6_2H_CROSSBOW,Master's Crossbow (T6),5252,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,,,
T6_2H_CURSEDSTAFF,Master's Great Cursed Staff (T6),9191,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,,,
T6_2H_DUALHAMMER_HELL,Master's Forge Hammers (T6),5252,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH,Lavish Cloth,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_DUALHAMMER_HELL,Master's Hellish Hammer Heads,1
T6_2H_DUALHAMMER_HELL@1,Master's Forge Hammers (T6),9191,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL1,Uncommon Lavish Cloth,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_DUALHAMMER_HELL,Master's Hellish Hammer Heads,1
T6_2H_DUALHAMMER_HELL@3,Master's Forge Hammers (T6),28148,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL3,Exceptional Lavish Cloth,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_DUALHAMMER_HELL,Master's Hellish Hammer Heads,1
T6_2H_DUALHAMMER_HELL@4,Master's Forge Hammers (T6),49260,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL4,Pristine Lavish Cloth,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_DUALHAMMER_HELL,Master's Hellish Hammer Heads,1
T6_2H_FROSTSTAFF,Master's Great Frost Staff (T6),49260,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,,,
T6_2H_GLACIALSTAFF,Master's Glacial Staff (T6),5252,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,,,
T6_2H_GLACIALSTAFF@1,Master's Glacial Staff (T6),16085,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,,,
T6_2H_GLACIALSTAFF@2,Master's Glacial Staff (T6),9191,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,,,
T6_2H_HAMMER,Master's Great Hammer (T6),5252,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH,Lavish Cloth,12,,,
T6_2H_HAMMER@1,Master's Great Hammer (T6),9191,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL1,Uncommon Lavish Cloth,12,,,
T6_2H_HAMMER@2,Master's Great Hammer (T6),16085,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL2,Rare Lavish Cloth,12,,,
T6_2H_HAMMER@3,Master's Great Hammer (T6),28148,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL3,Exceptional Lavish Cloth,12,,,
T6_2H_HAMMER@4,Master's Great Hammer (T6),49260,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL4,Pristine Lavish Cloth,12,,,
T6_2H_KNUCKLES_SET3,Master's Spiked Gauntlets (T6),5252,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER,Hardened Leather,20,,,
T6_2H_LONGBOW_UNDEAD@2,Master's Whispering Bow (T6),16085,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,32,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_LONGBOW_UNDEAD,Master's Ghastly Arrows,1,,,
T6_2H_SPEAR,Master's Pike (T6),5252,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,,,
T6_2H_SPEAR@1,Master's Pike (T6),9191,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,,,
T6_2H_SPEAR@2,Master's Pike (T6),16085,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,,,
T6_2H_SPEAR@3,Master's Pike (T6),28148,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,12,,,
T6_2H_SPEAR@4,Master's Pike (T6),49260,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,,,
T6_2H_TOOL_AXE,Master's Axe (T6),1313,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,6,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,2,,,
T6_2H_TOOL_AXE_AVALON,Master's Avalonian Axe (T6),1313,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,6,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,160
T6_2H_TOOL_PICK,Master's Pickaxe (T6),1313,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,6,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,2,,,
T6_2H_TOOL_PICK_AVALON,Master's Avalonian Pickaxe (T6),1313,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,6,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,160
T6_ARMOR_CLOTH_SET1,Master's Scholar Robe (T6),2626,https://render.albiononline.com/v1/item/T6_CLOTH,Lavish Cloth,16,,,,,,
T6_ARMOR_LEATHER_MORGANA@1,Master's Stalker Jacket (T6),4596,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL1,Uncommon Hardened Leather,16,https://render.albiononline.com/v1/item/T6_ARTEFACT_ARMOR_LEATHER_MORGANA,Master's Imbued Leather Folds,1,,,
T6_ARMOR_PLATE_SET1,Master's Soldier Armor (T6),2626,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,16,,,,,,
T6_ARMOR_PLATE_SET1@1,Master's Soldier Armor (T6),4596,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,16,,,,,,
T6_ARMOR_PLATE_SET1@2,Master's Soldier Armor (T6),8042,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,16,,,,,,
T6_ARMOR_PLATE_SET1@3,Master's Soldier Armor (T6),14074,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,16,,,,,,
T6_ARMOR_PLATE_SET1@4,Master's Soldier Armor (T6),24630,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,16,,,,,,
T6_ARTEFACT_2H_DUALAXE_KEEPER,Master's Keeper Axeheads (T6),,https://render.albiononline.com/v1/item/T6_RELIC,Master's Relic,50,,,,,,
T6_ARTEFACT_ARMOR_PLATE_HELL,Master's Demonic Plates (T6),,https://render.albiononline.com/v1/item/T6_SOUL,Master's Soul,50,,,,,,
T6_ARTEFACT_ARMOR_PLATE_UNDEAD,Master's Ancient Chain Rings (T6),,https://render.albiononline.com/v1/item/T6_RUNE,Master's Rune,50,,,,,,
T6_ARTEFACT_HEAD_CLOTH_MORGANA,Master's Alluring Crystal (T6),,https://render.albiononline.com/v1/item/T6_RUNE,Master's Rune,50,,,,,,
T6_ARTEFACT_HEAD_PLATE_UNDEAD,Master's Ancient Padding (T6),,https://render.albiononline.com/v1/item/T6_RUNE,Master's Rune,50,,,,,,
T6_ARTEFACT_SHOES_PLATE_UNDEAD,Master's Ancient Bindings (T6),,https://render.albiononline.com/v1/item/T6_RUNE,Master's Rune,50,,,,,,
T6_CAPEITEM_FW_FORTSTERLING,Master's Fort Sterling Cape (T6),,https://render.albiononline.com/v1/item/T6_CAPE,Master's Cape,1,https://render.albiononline.com/v1/item/T6_CAPEITEM_FW_FORTSTERLING_BP,Master's Fort Sterling Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_MOUNTAIN_TOKEN_1,Mountainheart,3
T6_FARM_DIREWOLF_BABY,Direwolf Pup (T6),,,,,,,,,,
T6_FARM_GIANTSTAG_BABY,Master's Fawn (T6),,,,,,,,,,
T6_FARM_GIANTSTAG_GROWN,Master's Tame Giant Stag (T6),,,,,,,,,,
T6_FARM_GIANTSTAG_MOOSE_BABY,Moose Calf (T6),,,,,,,,,,
T6_FOXGLOVE,Elusive Foxglove (T6),,,,,,,,,,
T6_HEAD_CLOTH_SET3@4,Master's Mage Cowl (T6),12315,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL4,Pristine Lavish Cloth,8,,,,,,
T6_HEAD_LEATHER_SET1,Master's Mercenary Hood (T6),1313,https://render.albiononline.com/v1/item/T6_LEATHER,Hardened Leather,8,,,,,,
T6_HEAD_LEATHER_SET1@1,Master's Mercenary Hood (T6),2298,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL1,Uncommon Hardened Leather,8,,,,,,
T6_HEAD_LEATHER_SET1@2,Master's Mercenary Hood (T6),4021,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL2,Rare Hardened Leather,8,,,,,,
T6_HEAD_LEATHER_SET1@3,Master's Mercenary Hood (T6),7037,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL3,Exceptional Hardened Leather,8,,,,,,
T6_HEAD_LEATHER_SET1@4,Master's Mercenary Hood (T6),12315,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL4,Pristine Hardened Leather,8,,,,,,
T6_HEAD_PLATE_SET1,Master's Soldier Helmet (T6),1313,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,8,,,,,,
T6_HEAD_PLATE_SET3@1,Master's Guardian Helmet (T6),2298,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,8,,,,,,
T6_HELLGATE_2V2_LETHAL_1_MAP,Master's Hellgate Ritual (2v2 - Lethal) (T6),,https://render.albiononline.com/v1/item/T6_SOUL,Master's Soul,2,,,,,,
T6_LEATHER_LEVEL1,Uncommon Hardened Leather (T6),287,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Robust Hide,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,1,,,
T6_LEATHER_LEVEL2,Rare Hardened Leather (T6),503,https://render.albiononline.com/v1/item/T6_HIDE_LEVEL2,Rare Robust Hide,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,1,,,
T6_LEATHER_LEVEL3,Exceptional Hardened Leather (T6),880,https://render.albiononline.com/v1/item/T6_HIDE_LEVEL3,Exceptional Robust Hide,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,1,,,
T6_LEATHER_LEVEL4,Pristine Hardened Leather (T6),1,https://render.albiononline.com/v1/item/T6_HIDE_LEVEL4,Pristine Robust Hide,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,1,,,
T6_MAIN_ARCANESTAFF,Master's Arcane Staff (T6),3939,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,16,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,8,,,
T6_MAIN_NATURESTAFF@4,Master's Nature Staff (T6),36945,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,16,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL4,Pristine Lavish Cloth,8,,,
T6_MAIN_ROCKMACE_KEEPER@4,Master's Bedrock Mace (T6),36945,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,16,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL4,Pristine Lavish Cloth,8,https://render.albiononline.com/v1/item/T6_ARTEFACT_MAIN_ROCKMACE_KEEPER,Master's Runed Rock,1
