,Category_Name,Category_Images,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
129,T3_FLOUR,https://render.albiononline.com/v1/item/T3_FLOUR,Flour (T3),38,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,1,,,,,,,,,,,,
130,T3_HEAD_CLOTH_SET1,https://render.albiononline.com/v1/item/T3_HEAD_CLOTH_SET1,Journeyman's Scholar Cowl (T3),,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,,,,
131,T3_HEAD_LEATHER_SET1,https://render.albiononline.com/v1/item/T3_HEAD_LEATHER_SET1,Journeyman's Mercenary Hood (T3),,,,,,,,,,,,,,,,
133,T3_HEAD_PLATE_SET1,https://render.albiononline.com/v1/item/T3_HEAD_PLATE_SET1,Journeyman's Soldier Helmet (T3),,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,,,,
134,T3_HIDE,https://render.albiononline.com/v1/item/T3_HIDE,Thin Hide (T3),,,,,,,,,,,,,,,,
135,T3_LEATHER,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather (T3),1,https://render.albiononline.com/v1/item/T3_HIDE,Thin Hide,2,https://render.albiononline.com/v1/item/T2_LEATHER,Stiff Leather,1,,,,,,,,,
136,T3_MAIN_ARCANESTAFF,https://render.albiononline.com/v1/item/T3_MAIN_ARCANESTAFF,Journeyman's Arcane Staff (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
137,T3_MAIN_AXE,https://render.albiononline.com/v1/item/T3_MAIN_AXE,Journeyman's Battleaxe (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,8,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,,,,,,,,,
138,T3_MAIN_CURSEDSTAFF,https://render.albiononline.com/v1/item/T3_MAIN_CURSEDSTAFF,Journeyman's Cursed Staff (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
139,T3_MAIN_DAGGER,https://render.albiononline.com/v1/item/T3_MAIN_DAGGER,Journeyman's Dagger (T3),,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,12,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,12,,,,,,,,,
140,T3_MAIN_FIRESTAFF,https://render.albiononline.com/v1/item/T3_MAIN_FIRESTAFF,Journeyman's Fire Staff (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
141,T3_MAIN_FROSTSTAFF,https://render.albiononline.com/v1/item/T3_MAIN_FROSTSTAFF,Journeyman's Frost Staff (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
142,T3_MAIN_HAMMER,https://render.albiononline.com/v1/item/T3_MAIN_HAMMER,Journeyman's Hammer (T3),,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,24,,,,,,,,,,,,
143,T3_MAIN_HOLYSTAFF,https://render.albiononline.com/v1/item/T3_MAIN_HOLYSTAFF,Journeyman's Holy Staff (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
144,T3_MAIN_MACE,https://render.albiononline.com/v1/item/T3_MAIN_MACE,Journeyman's Mace (T3),,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
146,T3_MAIN_NATURESTAFF,https://render.albiononline.com/v1/item/T3_MAIN_NATURESTAFF,Journeyman's Nature Staff (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
147,T3_MAIN_SPEAR,https://render.albiononline.com/v1/item/T3_MAIN_SPEAR,Journeyman's Spear (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
148,T3_MAIN_SWORD,https://render.albiononline.com/v1/item/T3_MAIN_SWORD,Journeyman's Broadsword (T3),,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,8,,,,,,,,,
149,T3_MEAL_OMELETTE,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE,Chicken Omelette (T3),52,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,,,,,,
150,T3_MEAL_OMELETTE@1,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE@1,Chicken Omelette (T3),74,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,10,,,
151,T3_MEAL_OMELETTE@2,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE@2,Chicken Omelette (T3),118,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10,,,
152,T3_MEAL_OMELETTE@3,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE@3,Chicken Omelette (T3),118,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10,,,
153,T3_MEAL_OMELETTE_AVALON,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON,Avalonian Chicken Omelette (T3),52,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,,,
154,T3_MEAL_OMELETTE_AVALON@1,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON@1,Avalonian Chicken Omelette (T3),74,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,10
155,T3_MEAL_OMELETTE_AVALON@2,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON@2,Avalonian Chicken Omelette (T3),118,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10
156,T3_MEAL_OMELETTE_AVALON@3,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON@3,Avalonian Chicken Omelette (T3),252,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,10
157,T3_MEAL_OMELETTE_FISH,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH,Lowriver Crab Omelette (T3),77,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,,,,,,
158,T3_MEAL_OMELETTE_FISH@1,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH@1,Lowriver Crab Omelette (T3),144,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,3,,,
159,T3_MEAL_OMELETTE_FISH@2,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH@2,Lowriver Crab Omelette (T3),278,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,3,,,
160,T3_MEAL_OMELETTE_FISH@3,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH@3,Lowriver Crab Omelette (T3),678,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,3,,,
161,T3_MEAL_PIE,https://render.albiononline.com/v1/item/T3_MEAL_PIE,Chicken Pie (T3),53,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,,,,,,
162,T3_MEAL_PIE@1,https://render.albiononline.com/v1/item/T3_MEAL_PIE@1,Chicken Pie (T3),75,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,10,,,
163,T3_MEAL_PIE@2,https://render.albiononline.com/v1/item/T3_MEAL_PIE@2,Chicken Pie (T3),120,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10,,,
164,T3_MEAL_PIE@3,https://render.albiononline.com/v1/item/T3_MEAL_PIE@3,Chicken Pie (T3),253,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,10,,,
165,T3_MEAL_PIE_FISH,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH,Upland Coldeye Pie (T3),81,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,,,,,,
166,T3_MEAL_PIE_FISH@1,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH@1,,,,,,,,,,,,,,,,,
167,T3_MEAL_PIE_FISH@2,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH@2,Upland Coldeye Pie (T3),281,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,3,,,
168,T3_MEAL_PIE_FISH@3,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH@3,Upland Coldeye Pie (T3),681,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,3,,,
169,T3_MEAL_SOUP,https://render.albiononline.com/v1/item/T3_MEAL_SOUP,Wheat Soup (T3),,,,,,,,,,,,,,,,
170,T3_MEAL_SOUP@1,https://render.albiononline.com/v1/item/T3_MEAL_SOUP@1,Wheat Soup (T3),,,,,,,,,,,,,,,,
171,T3_MEAL_SOUP@2,https://render.albiononline.com/v1/item/T3_MEAL_SOUP@2,Wheat Soup (T3),,,,,,,,,,,,,,,,
172,T3_MEAL_SOUP@3,https://render.albiononline.com/v1/item/T3_MEAL_SOUP@3,Wheat Soup (T3),,,,,,,,,,,,,,,,
173,T3_MEAL_SOUP_FISH,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH,Murkwater Clam Soup (T3),231,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,,,
174,T3_MEAL_SOUP_FISH@1,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH@1,Murkwater Clam Soup (T3),432,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,9
175,T3_MEAL_SOUP_FISH@2,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH@2,Murkwater Clam Soup (T3),832,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,9
176,T3_MEAL_SOUP_FISH@3,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH@3,Murkwater Clam Soup (T3),2033,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,9
177,T3_MEAT,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken (T3),38,https://render.albiononline.com/v1/item/T3_FARM_CHICKEN_GROWN,Chicken,1,,,,,,,,,,,,
179,T3_MOUNT_HORSE,https://render.albiononline.com/v1/item/T3_MOUNT_HORSE,Journeyman's Riding Horse (T3),,https://render.albiononline.com/v1/item/T3_FARM_HORSE_GROWN,Journeyman's Horse,1,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,20,,,,,,,,,
180,T3_MOUNT_OX,https://render.albiononline.com/v1/item/T3_MOUNT_OX,Journeyman's Transport Ox (T3),,https://render.albiononline.com/v1/item/T3_FARM_OX_GROWN,Journeyman's Ox,1,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,30,,,,,,,,,
181,T3_OFF_BOOK,https://render.albiononline.com/v1/item/T3_OFF_BOOK,Journeyman's Tome of Spells (T3),,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,4,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,4,,,,,,,,,
182,T3_OFF_SHIELD,https://render.albiononline.com/v1/item/T3_OFF_SHIELD,,,,,,,,,,,,,,,,,
183,T3_OFF_TORCH,https://render.albiononline.com/v1/item/T3_OFF_TORCH,Journeyman's Torch (T3),,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,4,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,4,,,,,,,,,
184,T3_ORE,https://render.albiononline.com/v1/item/T3_ORE,Tin Ore (T3),,,,,,,,,,,,,,,,
185,T3_PLANKS,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks (T3),1,https://render.albiononline.com/v1/item/T3_WOOD,Chestnut Logs,2,https://render.albiononline.com/v1/item/T2_PLANKS,Birch Planks,1,,,,,,,,,
186,T3_POTION_REVIVE,https://render.albiononline.com/v1/item/T3_POTION_REVIVE,Minor Gigantify Potion (T3),56,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,8,,,,,,,,,,,,
187,T3_POTION_SLOWFIELD,https://render.albiononline.com/v1/item/T3_POTION_SLOWFIELD,Minor Sticky Potion (T3),56,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,8,,,,,,,,,,,,
188,T3_POTION_STONESKIN,https://render.albiononline.com/v1/item/T3_POTION_STONESKIN,Minor Resistance Potion (T3),56,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,8,,,,,,,,,,,,
189,T3_RANDOM_DUNGEON_SOLO_TOKEN_1,https://render.albiononline.com/v1/item/T3_RANDOM_DUNGEON_SOLO_TOKEN_1,Journeyman's Dungeon Map (Solo) (T3),,,,,,,,,,,,,,,,
190,T3_ROCK,https://render.albiononline.com/v1/item/T3_ROCK,Sandstone (T3),,,,,,,,,,,,,,,,
191,T3_SHOES_CLOTH_SET1,https://render.albiononline.com/v1/item/T3_SHOES_CLOTH_SET1,Journeyman's Scholar Sandals (T3),,,,,,,,,,,,,,,,
193,T3_SHOES_LEATHER_SET1,https://render.albiononline.com/v1/item/T3_SHOES_LEATHER_SET1,Journeyman's Mercenary Shoes (T3),,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,8,,,,,,,,,,,,
194,T3_SHOES_PLATE_SET1,https://render.albiononline.com/v1/item/T3_SHOES_PLATE_SET1,Journeyman's Soldier Boots (T3),,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,,,,
196,T3_STONEBLOCK,https://render.albiononline.com/v1/item/T3_STONEBLOCK,Sandstone Block (T3),1,https://render.albiononline.com/v1/item/T3_ROCK,Sandstone,2,https://render.albiononline.com/v1/item/T2_STONEBLOCK,Limestone Block,1,,,,,,,,,
197,T3_WHEAT,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat (T3),,,,,,,,,,,,,,,,
199,T3_WOOD,https://render.albiononline.com/v1/item/T3_WOOD,Chestnut Logs (T3),,,,,,,,,,,,,,,,
200,T4_2H_ARCANESTAFF,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF,Adept's Great Arcane Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,12,,,,,,,,,
201,T4_2H_ARCANESTAFF@1,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@1,Adept's Great Arcane Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,12,,,,,,,,,
202,T4_2H_ARCANESTAFF@2,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@2,Adept's Great Arcane Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL2,Rare Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,12,,,,,,,,,
203,T4_2H_ARCANESTAFF@3,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@3,Adept's Great Arcane Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL3,Exceptional Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,12,,,,,,,,,
204,T4_2H_ARCANESTAFF@4,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@4,Adept's Great Arcane Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL4,Pristine Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,12,,,,,,,,,
205,T4_2H_ARCANESTAFF_HELL,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL,Adept's Occult Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,12,,,,,,,,,
206,T4_2H_ARCANESTAFF_HELL@1,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL@1,Adept's Occult Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8,,,,,,,,,
207,T4_2H_ARCANESTAFF_HELL@2,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL@2,Adept's Occult Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL2,Rare Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,12,,,,,,,,,
208,T4_2H_ARCANESTAFF_HELL@3,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL@3,Adept's Occult Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL3,Exceptional Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,12,,,,,,,,,
209,T4_2H_ARCANESTAFF_HELL@4,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL@4,Adept's Occult Staff (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL4,Pristine Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,12,,,,,,,,,
210,T4_2H_AXE,https://render.albiononline.com/v1/item/T4_2H_AXE,Adept's Greataxe (T4),,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,12,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,20,,,,,,,,,
211,T4_2H_AXE@1,https://render.albiononline.com/v1/item/T4_2H_AXE@1,Adept's Greataxe (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,12,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,20,,,,,,,,,
212,T4_2H_AXE@2,https://render.albiononline.com/v1/item/T4_2H_AXE@2,Adept's Greataxe (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL2,Rare Pine Planks,12,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,20,,,,,,,,,
213,T4_2H_AXE@3,https://render.albiononline.com/v1/item/T4_2H_AXE@3,Adept's Greataxe (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL3,Exceptional Pine Planks,12,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,20,,,,,,,,,
214,T4_2H_AXE@4,https://render.albiononline.com/v1/item/T4_2H_AXE@4,Adept's Greataxe (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL4,Pristine Pine Planks,12,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,20,,,,,,,,,
215,T4_2H_BOW,https://render.albiononline.com/v1/item/T4_2H_BOW,Adept's Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,32,,,,,,,,,,,,
216,T4_2H_BOW@1,https://render.albiononline.com/v1/item/T4_2H_BOW@1,Adept's Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,32,,,,,,,,,,,,
217,T4_2H_BOW@2,https://render.albiononline.com/v1/item/T4_2H_BOW@2,Adept's Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL2,Rare Pine Planks,32,,,,,,,,,,,,
218,T4_2H_BOW@3,https://render.albiononline.com/v1/item/T4_2H_BOW@3,Adept's Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL3,Exceptional Pine Planks,32,,,,,,,,,,,,
219,T4_2H_BOW@4,https://render.albiononline.com/v1/item/T4_2H_BOW@4,Adept's Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL4,Pristine Pine Planks,32,,,,,,,,,,,,
220,T4_2H_BOW_HELL,https://render.albiononline.com/v1/item/T4_2H_BOW_HELL,Adept's Wailing Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,32,https://render.albiononline.com/v1/item/T4_ARTEFACT_2H_BOW_HELL,Adept's Demonic Arrowheads,1,,,,,,,,,
221,T4_2H_BOW_HELL@1,https://render.albiononline.com/v1/item/T4_2H_BOW_HELL@1,Adept's Wailing Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,32,https://render.albiononline.com/v1/item/T4_ARTEFACT_2H_BOW_HELL,Adept's Demonic Arrowheads,1,,,,,,,,,
222,T4_2H_BOW_HELL@2,https://render.albiononline.com/v1/item/T4_2H_BOW_HELL@2,Adept's Wailing Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL2,Rare Pine Planks,32,https://render.albiononline.com/v1/item/T4_ARTEFACT_2H_BOW_HELL,Adept's Demonic Arrowheads,1,,,,,,,,,
223,T4_2H_BOW_HELL@3,https://render.albiononline.com/v1/item/T4_2H_BOW_HELL@3,Adept's Wailing Bow (T4),,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL3,Exceptional Pine Planks,32,https://render.albiononline.com/v1/item/T4_ARTEFACT_2H_BOW_HELL,Adept's Demonic Arrowheads,1,,,,,,,,,
