Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
T3_FARM_OX_BABY,https://render.albiononline.com/v1/item/T3_FARM_OX_BABY,Journeyman's Ox Calf (T3),25000,Silver,,,,,,,,,,,,,,,
T3_FARM_OX_GROWN,https://render.albiononline.com/v1/item/T3_FARM_OX_GROWN,Journeyman's Ox (T3),,NA,,,,,,,,,,,,,,,
T3_FARM_WHEAT_SEED,https://render.albiononline.com/v1/item/T3_FARM_WHEAT_SEED,Wheat Seeds (T3),5000,Silver,,,,,,,,,,,,,,,
T3_FIBER,https://render.albiononline.com/v1/item/T3_FIBER,Flax (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_ALL_COMMON,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_ALL_COMMON,Albion Perch (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_AVALON_RARE,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_AVALON_RARE,Whitefog Snapper (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_FOREST_RARE,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_FOREST_RARE,Greenriver Eel (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_HIGHLANDS_RARE,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_HIGHLANDS_RARE,Stonestream Lurcher (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_MOUNTAIN_RARE,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_STEPPE_RARE,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_FRESHWATER_SWAMP_RARE,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_SWAMP_RARE,Greenmoor Clam (T3),,NA,,,,,,,,,,,,,,,
T3_FISH_SALTWATER_ALL_COMMON,https://render.albiononline.com/v1/item/T3_FISH_SALTWATER_ALL_COMMON,Striped Mackerel (T2),,NA,,,,,,,,,,,,,,,
T3_FISH_SALTWATER_ALL_RARE,https://render.albiononline.com/v1/item/T3_FISH_SALTWATER_ALL_RARE,Shallowshore Squid (T3),,NA,,,,,,,,,,,,,,,
T3_FISHINGBAIT,https://render.albiononline.com/v1/item/T1_WORM,Earthworm,,NA,,,,,,,,,,,,,,,
T3_FLOUR,https://render.albiononline.com/v1/item/T3_FLOUR,Flour (T3),,38,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,1,,,,,,,,,,,,
T3_HEAD_CLOTH_SET1,https://render.albiononline.com/v1/item/T3_HEAD_CLOTH_SET1,Journeyman's Scholar Cowl (T3),,245,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,,,,
T3_HEAD_LEATHER_SET1,https://render.albiononline.com/v1/item/T3_HEAD_LEATHER_SET1,Journeyman's Mercenary Hood (T3),,245,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,8,,,,,,,,,,,,
T3_HEAD_LEATHER_SET1,https://render.albiononline.com/v1/item/T3_HEAD_LEATHER_SET1,Journeyman's Mercenary Hood (T3),,245,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,8,,,,,,,,,,,,
T3_HEAD_PLATE_SET1,https://render.albiononline.com/v1/item/T3_HEAD_PLATE_SET1,Journeyman's Soldier Helmet (T3),,245,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,,,,
T3_HIDE,https://render.albiononline.com/v1/item/T3_HIDE,Thin Hide (T3),,NA,,,,,,,,,,,,,,,
T3_LEATHER,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather (T3),,31,https://render.albiononline.com/v1/item/T3_HIDE,Thin Hide,2,https://render.albiononline.com/v1/item/T2_LEATHER,Stiff Leather,1,,,,,,,,,
T3_MAIN_ARCANESTAFF,https://render.albiononline.com/v1/item/T3_MAIN_ARCANESTAFF,Journeyman's Arcane Staff (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
T3_MAIN_AXE,https://render.albiononline.com/v1/item/T3_MAIN_AXE,Journeyman's Battleaxe (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,8,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,,,,,,,,,
T3_MAIN_CURSEDSTAFF,https://render.albiononline.com/v1/item/T3_MAIN_CURSEDSTAFF,Journeyman's Cursed Staff (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
T3_MAIN_DAGGER,https://render.albiononline.com/v1/item/T3_MAIN_DAGGER,Journeyman's Dagger (T3),,735,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,12,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,12,,,,,,,,,
T3_MAIN_FIRESTAFF,https://render.albiononline.com/v1/item/T3_MAIN_FIRESTAFF,Journeyman's Fire Staff (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
T3_MAIN_FROSTSTAFF,https://render.albiononline.com/v1/item/T3_MAIN_FROSTSTAFF,Journeyman's Frost Staff (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
T3_MAIN_HAMMER,https://render.albiononline.com/v1/item/T3_MAIN_HAMMER,Journeyman's Hammer (T3),,735,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,24,,,,,,,,,,,,
T3_MAIN_HOLYSTAFF,https://render.albiononline.com/v1/item/T3_MAIN_HOLYSTAFF,Journeyman's Holy Staff (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
T3_MAIN_MACE,https://render.albiononline.com/v1/item/T3_MAIN_MACE,Journeyman's Mace (T3),,735,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
T3_MAIN_MACE,https://render.albiononline.com/v1/item/T3_MAIN_MACE,Journeyman's Mace (T3),,735,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
T3_MAIN_NATURESTAFF,https://render.albiononline.com/v1/item/T3_MAIN_NATURESTAFF,Journeyman's Nature Staff (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,
T3_MAIN_SPEAR,https://render.albiononline.com/v1/item/T3_MAIN_SPEAR,Journeyman's Spear (T3),,735,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,16,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,
T3_MAIN_SWORD,https://render.albiononline.com/v1/item/T3_MAIN_SWORD,Journeyman's Broadsword (T3),,735,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,16,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,8,,,,,,,,,
T3_MEAL_OMELETTE,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE,Chicken Omelette (T3),,52,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,,,,,,
T3_MEAL_OMELETTE@1,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE@1,Chicken Omelette (T3),,74,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,10,,,
T3_MEAL_OMELETTE@2,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE@2,Chicken Omelette (T3),,118,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10,,,
T3_MEAL_OMELETTE@3,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE@3,Chicken Omelette (T3),,252,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10,,,
T3_MEAL_OMELETTE_AVALON,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON,Avalonian Chicken Omelette (T3),,52,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,,,
T3_MEAL_OMELETTE_AVALON@1,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON@1,Avalonian Chicken Omelette (T3),,74,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,10
T3_MEAL_OMELETTE_AVALON@2,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON@2,Avalonian Chicken Omelette (T3),,118,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10
T3_MEAL_OMELETTE_AVALON@3,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_AVALON@3,Avalonian Chicken Omelette (T3),,252,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,2,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,10,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,10
T3_MEAL_OMELETTE_FISH,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH,Lowriver Crab Omelette (T3),,77,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,,,,,,
T3_MEAL_OMELETTE_FISH@1,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH@1,Lowriver Crab Omelette (T3),,144,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,3,,,
T3_MEAL_OMELETTE_FISH@2,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH@2,Lowriver Crab Omelette (T3),,278,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,3,,,
T3_MEAL_OMELETTE_FISH@3,https://render.albiononline.com/v1/item/T3_MEAL_OMELETTE_FISH@3,Lowriver Crab Omelette (T3),,678,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_STEPPE_RARE,Lowriver Crab,1,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,3,,,
T3_MEAL_PIE,https://render.albiononline.com/v1/item/T3_MEAL_PIE,Chicken Pie (T3),,53,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,,,,,,
T3_MEAL_PIE@1,https://render.albiononline.com/v1/item/T3_MEAL_PIE@1,Chicken Pie (T3),,75,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,10,,,
T3_MEAL_PIE@2,https://render.albiononline.com/v1/item/T3_MEAL_PIE@2,Chicken Pie (T3),,120,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,10,,,
T3_MEAL_PIE@3,https://render.albiononline.com/v1/item/T3_MEAL_PIE@3,Chicken Pie (T3),,253,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,4,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,8,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,10,,,
T3_MEAL_PIE_FISH,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH,Upland Coldeye Pie (T3),,1,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,,,,,,
T3_MEAL_PIE_FISH@1,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH@1,Upland Coldeye Pie (T3),,147,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,3,,,
T3_MEAL_PIE_FISH@2,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH@2,Upland Coldeye Pie (T3),,281,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,3,,,
T3_MEAL_PIE_FISH@3,https://render.albiononline.com/v1/item/T3_MEAL_PIE_FISH@3,Upland Coldeye Pie (T3),,681,https://render.albiononline.com/v1/item/T3_FISH_FRESHWATER_MOUNTAIN_RARE,Upland Coldeye,1,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,1,https://render.albiononline.com/v1/item/T3_EGG,Hen Eggs,1,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,3,,,
T3_MEAL_SOUP,https://render.albiononline.com/v1/item/T3_MEAL_SOUP,Wheat Soup (T3),,168,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,48,,,,,,,,,,,,
T3_MEAL_SOUP@1,https://render.albiononline.com/v1/item/T3_MEAL_SOUP@1,Wheat Soup (T3),,235,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,48,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,30,,,,,,,,,
T3_MEAL_SOUP@2,https://render.albiononline.com/v1/item/T3_MEAL_SOUP@2,Wheat Soup (T3),,368,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,48,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,30,,,,,,,,,
T3_MEAL_SOUP@3,https://render.albiononline.com/v1/item/T3_MEAL_SOUP@3,Wheat Soup (T3),,769,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,48,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,30,,,,,,,,,
T3_MEAL_SOUP_FISH,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH,Murkwater Clam Soup (T3),,231,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,,,
T3_MEAL_SOUP_FISH@1,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH@1,Murkwater Clam Soup (T3),,432,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,9
T3_MEAL_SOUP_FISH@2,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH@2,Murkwater Clam Soup (T3),,832,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,9
T3_MEAL_SOUP_FISH@3,https://render.albiononline.com/v1/item/T3_MEAL_SOUP_FISH@3,Murkwater Clam Soup (T3),,2033,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_SWAMP_RARE,Murkwater Clam,1,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat,2,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,2,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,9
T3_MEAT,https://render.albiononline.com/v1/item/T3_MEAT,Raw Chicken (T3),,20,https://render.albiononline.com/v1/item/T3_FARM_CHICKEN_GROWN,Chicken,1,,,,,,,,,,,,
T3_MOUNT_HORSE,https://render.albiononline.com/v1/item/T3_MOUNT_HORSE,Journeyman's Riding Horse (T3),,613,https://render.albiononline.com/v1/item/T3_FARM_HORSE_GROWN,Journeyman's Horse,1,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,20,,,,,,,,,
T3_MOUNT_OX,https://render.albiononline.com/v1/item/T3_MOUNT_OX,Journeyman's Transport Ox (T3),,919,https://render.albiononline.com/v1/item/T3_FARM_OX_GROWN,Journeyman's Ox,1,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,30,,,,,,,,,
T3_OFF_BOOK,https://render.albiononline.com/v1/item/T3_OFF_BOOK,Journeyman's Tome of Spells (T3),,245,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,4,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,4,,,,,,,,,
T3_OFF_SHIELD,https://render.albiononline.com/v1/item/T3_OFF_SHIELD,Journeyman's Shield (T3),,245,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,4,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,4,,,,0,0,0,,,
T3_OFF_TORCH,https://render.albiononline.com/v1/item/T3_OFF_TORCH,Journeyman's Torch (T3),,245,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks,4,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,4,,,,,,,,,
T3_ORE,https://render.albiononline.com/v1/item/T3_ORE,Tin Ore (T3),,NA,,,,,,,,,,,,,,,
T3_PLANKS,https://render.albiononline.com/v1/item/T3_PLANKS,Chestnut Planks (T3),,31,https://render.albiononline.com/v1/item/T3_WOOD,Chestnut Logs,2,https://render.albiononline.com/v1/item/T2_PLANKS,Birch Planks,1,,,,,,,,,
T3_POTION_REVIVE,https://render.albiononline.com/v1/item/T3_POTION_REVIVE,Minor Gigantify Potion (T3),,56,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,8,,,,,,,,,,,,
T3_POTION_SLOWFIELD,https://render.albiononline.com/v1/item/T3_POTION_SLOWFIELD,Minor Sticky Potion (T3),,56,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,8,,,,,,,,,,,,
T3_POTION_STONESKIN,https://render.albiononline.com/v1/item/T3_POTION_STONESKIN,Minor Resistance Potion (T3),,56,https://render.albiononline.com/v1/item/T3_COMFREY,Brightleaf Comfrey,8,,,,,,,,,,,,
T3_RANDOM_DUNGEON_SOLO_TOKEN_1,https://render.albiononline.com/v1/item/T3_RANDOM_DUNGEON_SOLO_TOKEN_1,Journeyman's Dungeon Map (Solo) (T3),,NA,,,,,,,,,,,,,,,
T3_ROCK,https://render.albiononline.com/v1/item/T3_ROCK,Sandstone (T3),,NA,,,,,,,,,,,,,,,
T3_SHOES_CLOTH_SET1,https://render.albiononline.com/v1/item/T3_SHOES_CLOTH_SET1,Journeyman's Scholar Sandals (T3),,245,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,,,,
T3_SHOES_CLOTH_SET1,https://render.albiononline.com/v1/item/T3_SHOES_CLOTH_SET1,Journeyman's Scholar Sandals (T3),,245,https://render.albiononline.com/v1/item/T3_CLOTH,Neat Cloth,8,,,,,,,,,,,,
T3_SHOES_LEATHER_SET1,https://render.albiononline.com/v1/item/T3_SHOES_LEATHER_SET1,Journeyman's Mercenary Shoes (T3),,245,https://render.albiononline.com/v1/item/T3_LEATHER,Thick Leather,8,,,,,,,,,,,,
T3_SHOES_PLATE_SET1,https://render.albiononline.com/v1/item/T3_SHOES_PLATE_SET1,Journeyman's Soldier Boots (T3),,245,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,,,,
T3_SHOES_PLATE_SET1,https://render.albiononline.com/v1/item/T3_SHOES_PLATE_SET1,Journeyman's Soldier Boots (T3),,245,https://render.albiononline.com/v1/item/T3_METALBAR,Bronze Bar,8,,,,,,,,,,,,
T3_STONEBLOCK,https://render.albiononline.com/v1/item/T3_STONEBLOCK,Sandstone Block (T3),,31,https://render.albiononline.com/v1/item/T3_ROCK,Sandstone,2,https://render.albiononline.com/v1/item/T2_STONEBLOCK,Limestone Block,1,,,,,,,,,
T3_WHEAT,https://render.albiononline.com/v1/item/T3_WHEAT,Sheaf of Wheat (T3),,NA,,,,,,,,,,,,,,,
T3_WOOD,https://render.albiononline.com/v1/item/T3_WOOD,Chestnut Logs (T3),,NA,,,,,,,,,,,,,,,
T4_2H_ARCANESTAFF,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF,Adept's Great Arcane Staff (T4),,1715,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,12,,,,,,,,,
T4_2H_ARCANESTAFF@1,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@1,Adept's Great Arcane Staff (T4),,3001,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,12,,,,,,,,,
T4_2H_ARCANESTAFF@2,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@2,Adept's Great Arcane Staff (T4),,5252,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL2,Rare Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL2,Rare Steel Bar,12,,,,,,,,,
T4_2H_ARCANESTAFF@3,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@3,Adept's Great Arcane Staff (T4),,9191,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL3,Exceptional Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL3,Exceptional Steel Bar,12,,,,,,,,,
T4_2H_ARCANESTAFF@4,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF@4,Adept's Great Arcane Staff (T4),,16085,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL4,Pristine Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,12,,,,,,,,,
T4_2H_ARCANESTAFF_HELL,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL,Adept's Occult Staff (T4),,1715,https://render.albiononline.com/v1/item/T4_PLANKS,Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR,Steel Bar,12,,,,,,,,,
T4_2H_ARCANESTAFF_HELL@1,https://render.albiononline.com/v1/item/T4_2H_ARCANESTAFF_HELL@1,Adept's Occult Staff (T4),,3001,https://render.albiononline.com/v1/item/T4_PLANKS_LEVEL1,Uncommon Pine Planks,20,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL1,Uncommon Steel Bar,8,,,,,,,,,
